State Name_x,District,Households_Rural,Households_Rural_Dilapidated,Households_Rural_Toilet_Premise,State Name_y,Households_Urban,Households_Urban_Dilapidated,Households_Urban_Toilet_Premise
Kerala,Malappuram,634543.0,26650.806,612333.995,Kerala,522586.0,13064.650000000001,514747.21
Kerala,Palakkad,665899.0,35958.546,587322.918,Kerala,228442.0,7538.586,216791.458
Kerala,Thrissur,336748.0,17174.147999999997,326308.81200000003,Kerala,715119.0,29319.878999999997,702961.977
Kerala,Ernakulam,369694.0,18484.7,358233.48600000003,Kerala,804997.0,24954.907,791312.051
Kerala,Idukki,391610.0,32503.63,347358.07,Kerala,20823.0,291.522,20677.239
Kerala,Kottayam,481967.0,22170.482,462688.32,Kerala,196194.0,5101.044000000001,192662.508
Kerala,Alappuzha,331419.0,25519.263,301259.871,Kerala,392117.0,25487.605,371334.799
Kerala,Pathanamthitta,414992.0,20334.608,388847.504,Kerala,57848.0,1619.744,55534.079999999994
Kerala,Kollam,523715.0,39278.625,487054.95,Kerala,401415.0,22077.825,386964.06000000006
Kerala,Thiruvananthapuram,559293.0,57047.886,513990.26700000005,Kerala,609824.0,37199.263999999996,587260.512
Tamil Nadu,Thiruvallur,387237.0,12778.821,109588.07100000001,Tamil Nadu,732196.0,7321.96,650190.048
,Chennai,0.0,,,Tamil Nadu,1314125.0,11827.125000000002,1256303.5
Tamil Nadu,Kancheepuram,438799.0,10092.377,128568.10699999999,Tamil Nadu,774705.0,6197.64,663147.48
Tamil Nadu,Vellore,653499.0,15030.476999999999,125471.808,Tamil Nadu,486801.0,7302.014999999999,346602.31200000003
Tamil Nadu,Tiruvannamalai,563102.0,12951.346,70387.75,Tamil Nadu,147061.0,1911.7930000000001,95736.71099999998
Tamil Nadu,Viluppuram,808042.0,16160.84,106661.54400000001,Tamil Nadu,159272.0,2389.08,104482.43199999999
Tamil Nadu,Salem,572813.0,13174.699,83630.69799999999,Tamil Nadu,597539.0,7768.0070000000005,328048.91099999996
Tamil Nadu,Namakkal,370357.0,6666.426,115551.384,Tamil Nadu,257127.0,3085.524,140391.342
Tamil Nadu,Erode,411286.0,8225.72,138603.382,Tamil Nadu,432398.0,4756.378000000001,275869.924
Tamil Nadu,The Nilgiris,112126.0,2354.646,47429.297999999995,Tamil Nadu,151979.0,2887.601,89515.631
Tamil Nadu,Dindigul,443818.0,7988.724000000001,83881.60199999998,Tamil Nadu,269724.0,3776.1359999999995,154821.576
Tamil Nadu,Karur,212241.0,4669.302000000001,48815.43,Tamil Nadu,152420.0,1371.7800000000002,102273.81999999999
Tamil Nadu,Tiruchirappalli,452707.0,10864.968,108649.68,Tamil Nadu,423020.0,5076.24,313880.84
Tamil Nadu,Perambalur,155413.0,3419.0860000000002,24244.428,Tamil Nadu,33179.0,298.61100000000005,18314.808
Tamil Nadu,Ariyalur,223955.0,7614.47,31801.609999999997,Tamil Nadu,30322.0,606.44,15555.186
Tamil Nadu,Cuddalore,497429.0,11938.296,98988.37099999998,Tamil Nadu,260780.0,3911.7,178895.08
Tamil Nadu,Nagapattinam,399016.0,12768.512,124492.992,Tamil Nadu,118724.0,2849.376,82750.62800000001
Tamil Nadu,Thiruvarur,321331.0,13174.570999999998,101219.265,Tamil Nadu,86848.0,1476.4160000000002,63225.344
Tamil Nadu,Thanjavur,479070.0,21558.149999999998,137972.16,Tamil Nadu,274302.0,5486.04,205177.896
Tamil Nadu,Pudukkottai,399712.0,16787.904000000002,70749.02399999999,Tamil Nadu,104229.0,1667.664,72230.697
Tamil Nadu,Sivaganga,309224.0,9276.72,73904.536,Tamil Nadu,143193.0,2004.7019999999998,112406.505
Tamil Nadu,Madurai,417718.0,8772.078000000001,86467.62599999999,Tamil Nadu,592723.0,4741.784,502629.104
Tamil Nadu,Theni,189328.0,3975.8880000000004,46953.344,Tamil Nadu,221295.0,2876.835,115073.40000000001
Tamil Nadu,Virudhunagar,363782.0,6184.294000000001,53112.172,Tamil Nadu,370942.0,3338.4780000000005,173971.79799999998
Tamil Nadu,Ramanathapuram,290478.0,8714.34,65357.55,Tamil Nadu,126761.0,2028.176,89493.26599999999
Tamil Nadu,Thoothukkudi,336078.0,6721.56,94773.99599999998,Tamil Nadu,300661.0,3908.5930000000003,219783.191
Tamil Nadu,Tirunelveli,547962.0,8767.392,181923.38400000002,Tamil Nadu,516705.0,5683.755000000001,325007.445
Tamil Nadu,Kanniyakumari,104253.0,2814.831,86634.243,Tamil Nadu,493788.0,14813.64,436508.592
Tamil Nadu,Dharmapuri,396819.0,9920.475,42459.633,Tamil Nadu,91107.0,1457.712,53753.13
Tamil Nadu,Krishnagiri,437988.0,9635.736,84093.696,Tamil Nadu,142552.0,855.312,111618.21599999999
Tamil Nadu,Coimbatore,284795.0,4556.72,94836.73499999999,Tamil Nadu,884957.0,7079.656,689381.503
Tamil Nadu,Tiruppur,356886.0,6067.062000000001,110277.774,Tamil Nadu,538022.0,3766.1539999999995,403516.5
,Yanam,0.0,,,Puducherry,15519.0,108.633,12710.061000000002
,PONDICHERRY,87296.0,,,,203741.0,,
,Mahe,0.0,,,Puducherry,12110.0,133.21,11843.58
Puducherry,Karaikal,35618.0,747.9780000000001,16954.168,Puducherry,33715.0,404.58,25083.960000000003
Andaman and Nicobar Islands,Nicobars,15958.0,191.496,12910.022,,0.0,,
,North  AND Middle Andaman,39091.0,,,,1094.0,,
Andaman and Nicobar Islands,South Andaman,34901.0,1221.535,22580.947,Andaman and Nicobar Islands,50631.0,607.572,44454.018000000004
